City,Business Name,Review Text,TrueTimestamp,sentiment
agadir,Attijariwafa Bank,Très mauvais service client,2025-02-20 21:22:17.372489,0
agadir,Attijariwafa Bank,Personnel très sympathique,2022-03-14 21:22:17.372489,1
agadir,Attijariwafa Bank,Merci,2023-03-14 21:22:17.372489,1
agadir,Bank of Africa,Mme Fatima BELHADI est la Meilleure conseillère bancaire avec qui j’ai pu traiter,2024-10-14 21:22:17.372489,1
agadir,Bank of Africa,Meilleur service client ! Je recommande vivement Mme. Fatima Belhadi,2024-09-14 21:22:17.372489,1
agadir,Bank of Africa,Mauvais service - informations incorrectes.,2025-03-13 21:22:17.372489,1
agadir,Bank of Africa,👎👎👎👎 …,2025-03-13 21:22:17.372489,0
agadir,Banque Populaire,À quoi bon un numéro de téléphone si personne ne réponds jamais .,2024-08-15 21:22:17.372489,0
agadir,Banque Populaire,"Très organisée, pas de chance pour un erreur.
Toutes est en place clair et net.
Une seule chose qui ma empêché de donner les 5 étoiles est que les bureaux sont pas nommé, il faut frappé et demander si c'est le bureau concerné",2022-03-14 21:22:17.372489,1
agadir,Banque Populaire,Pas mal,2024-08-15 21:22:17.372489,1
agadir,Banque Populaire,"Une Banque du tiers monde, avec un site web médiocre, diriger par des incompétents.",2019-03-15 21:22:17.372489,0
agadir,Banque Populaire,On est bien servi et avec gentillesses,2020-03-14 21:22:17.372489,1
agadir,Banque Populaire,Banque Populaire (siège Centre Sud),2017-03-15 21:22:17.373486,1
agadir,Banque Populaire,Personnel performant,2023-03-14 21:22:17.373486,1
agadir,Banque Populaire,en haut,2018-03-15 21:22:17.373486,1
agadir,Banque Populaire,Accueillir,2020-03-14 21:22:17.373486,1
agadir,Banque Populaire,Guichet hors service ... j appelle le service client pas de réponse  .,2024-11-13 21:22:17.373486,0
agadir,Banque Populaire,Les personnes ne sont pas compétent trop lent,2025-03-13 21:22:17.373486,0
agadir,Banque Populaire,"Agence locale de la banque populaire, souvent l'attente est longue",2017-03-15 21:22:17.373486,1
agadir,Banque Populaire,Des services au niveau requis,2025-03-13 21:22:17.373486,0
agadir,BMCE Bank,"Bon équipe,",2018-03-15 21:22:17.373486,1
agadir,BMCE Bank,Service de niveau et bon traitement,2025-03-13 21:22:17.373486,1
agadir,Bank Assafa,"Après avoir établi un contact direct avec la personne chargée des services de conseil
Il nous a donné de précieuses informations sur la banque et comment bénéficier des services bancaires pour acheter un bien immobilier, une maison, un appartement, une voiture et comment investir.
Un parcours fluide et encourageant. Merci pour votre accueil chaleureux et les informations que vous nous avez fournies.",2024-05-17 21:22:17.373486,1
agadir,Bank Assafa,Pire expérience avec un agent juste pour obtenir juste des informations.,2025-03-13 21:22:17.373486,0
agadir,CIH,"Qualité de service médiocre. Nous avons attendu plus d'une heure pour obtenir un statut d'auto-entrepreneur. Puis la directrice nous informe que la CIH ne fournit pas ce statut. Alors que c'est une banque partenaire qui est sensé le fournir, comme le stipule le site officiel. Je suis passé chez leur voisin, la BMCE qui m'ont accueilli sans attente et mon proposé de le faire sur place.",2021-03-14 21:22:17.373486,0
agadir,CIH,Le prblm de cet agence l'insufisance des conseillers et des chaises,2024-06-16 21:22:17.373486,0
agadir,CIH,"Service mediocre et  aussi beaucoup de dysfonctionnements, qu'il faut attendre des heures juste pour déposer de l'argent",2022-03-14 21:22:17.373486,0
agadir,CIH,Très bon service,2025-03-13 21:22:17.373486,1
agadir,CIH,service pas mal,2021-03-14 21:22:17.373486,1
agadir,CIH,5/5,2023-03-14 21:22:17.373486,1
agadir,CIH,"Agence du GATT sur le site Web de Mezyan, la plupart des utilisateurs traitent avec Mezyan, et la sécurité est ce avec quoi les gens sont nés.
J'appelais le numéro de téléphone de l'agence et personne ne répondait.
Sans ça, tout va bien",2022-03-14 21:22:17.373486,1
agadir,CIH,Je suis allé à une table avec moi à 14 heures et un des employés d'Akaka courait partout et a commencé à s'occuper de moi en français. Il m'a dit qu'il n'y avait pas de place pour une table le soir. viendrait tôt le matin... Service de niveau zéro.,2025-03-13 21:22:17.373486,0
agadir,CIH,"Mauvais service client, aucun respect, grossier, j'ai attendu plus d'une heure juste pour faire un dépôt et il n'y a qu'une seule personne qui travaille à l'intérieur, où est la deuxième ? Vous prenez des vacances ?",2022-03-14 21:22:17.373486,0
agadir,CIH,0 Traitement client,2024-11-13 21:22:17.373486,0
agadir,CIH,Le service n'a rien à voir là dedans. Jalov,2022-03-14 21:22:17.373486,0
agadir,CIH,HUIT 0,2025-03-13 21:22:17.373486,0
agadir,CIH,les employés de cette banque étaient très impolis,2020-03-14 21:22:17.373486,0
agadir,CIH,Bon service,2023-03-14 21:22:17.373486,1
agadir,CIH,excellent,2021-03-14 21:22:17.373486,1
agadir,Banque Populaire,J'arrive à la banque à 10h. On ne sert personne et je m'assois pour attendre. Je ne comprends pas.. j'ai attendu 20 min,2025-03-13 21:22:17.373486,0
agadir,Bank of Africa,Une banque lourde au niveau de service une hr pour service un client ce n est pas normal.,2025-03-13 21:22:17.374485,0
agadir,Bank of Africa,La banque qui affiche comme horaires quelle ouvre du Lundi jusqu’au Vendredi de 8H30 a 16H et qui ferme un Vendredi a 14H…. Ça dit tout,2023-03-14 21:22:17.374485,0
agadir,Bank of Africa,Je joins difficilement mon conseiller,2022-03-14 21:22:17.374485,1
agadir,Bank of Africa,Personnel très serviable,2018-03-15 21:22:17.374485,1
agadir,Bank of Africa,"En tant que client depuis 18 ans, je suis profondément déçu du niveau de service actuel de la banque. Le problème le plus important réside dans les délais d’attente excessifs que les clients sont obligés de supporter. Que vous essayiez de parler avec un représentant en personne ou au téléphone, l'attente est déraisonnablement longue et irrespectueuse envers les clients fidèles comme moi.",2024-12-13 21:22:17.374485,0
agadir,Bank of Africa,Officier de banque très humble et gentil,2025-03-13 21:22:17.374485,1
agadir,Attijariwafa Bank,"La pire agence de tout le royaume,
J'ai la chance de voyager dans tout le royaume grâce à mes business, j'ai jamais vu une agence aussi nul, le guichet et son responsable prend des frais imaginaire qu'on ne trouve dans aucun agence du réseau attijariwafa bank. Et complique tout ce qui est administratif. A fuir de toute urgence",2024-08-15 21:22:17.374485,0
agadir,Attijariwafa Bank,"Service déplorable, à chaque fois que je viens dans cette agence je me prépare à une longue attente. Personnel désintéressé, aucune amabilité.

La seule fois où j'ai eu un accueil avec un large sourire c'était pour ouvrir mon compte...

Bref, a éviter",2023-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Très bon service par la directrice  qui m'a aidé pour plus d'une heure avec une affaire assez difficile.,2023-03-14 21:22:17.374485,1
agadir,Attijariwafa Bank,"Service hors normes , surtout si on demande une assistance à  l'accueil,manque de professionnalisme.",2023-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Equipe au top 👍 …,2024-08-15 21:22:17.374485,1
agadir,Attijariwafa Bank,Zéro est mauvaise service Téléphonique,2021-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Zéro service,2021-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,"J'ai emmené mon père ouvrir un nouveau compte SALMA BOUZIANE elle est très serviable. Elle a rendu les choses si faciles et rapides, merci pour votre aide !!!",2025-03-13 21:22:17.374485,1
agadir,Attijariwafa Bank,Il faut toujours attendre au moins une heure parceque la dame prend son déjeuner,2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,"Service de très mauvaise qualité.
Caissier irrespectueux et arrogant.
Horaire de travail non respecté.
Arrêt et fermeture de service de 13h15 jusqu’à 14h en resent de pause déjeuner même si cela n’existe pas dans le règlement car l’horaire et continue jusqu’à 15h45.",2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,"Excellent service et employés professionnels mais la place d’attente est petite, ce qui entraîne des embouteillages",2024-07-16 21:22:17.374485,1
agadir,Attijariwafa Bank,Mauvaise service 1 caissier pour 100 clients,2024-08-15 21:22:17.374485,0
agadir,Attijariwafa Bank,"C pas une bank , c une hôpital public 😂😂
Les employés est tjrs occupé avec son déjeuner , et le sécurité est le chef d’agence tjrs nerveux et en position d’attaque 😂 …",2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,"Le temps d’attente demeure super long, obligé d’attendre une heure pour un petit changement de numero de telephone.

Or, le conseiller bancaire est très pro et sympa.",2022-03-14 21:22:17.374485,1
agadir,Attijariwafa Bank,"Jamais vu une pause dej d’une heure en système d’horaire continue, n’importe quoi",2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,"Il y a des filles qui ne sont pas prêtes au service , pas comme elles l'étaient avant, ces filles ne rendent pas les services au maximum",2023-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,File d’attente très long,2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,Délai d'attente très long! Agence très peu spacieuse!,2022-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,"Mauvaise expérience..
À éviter",2024-05-17 21:22:17.374485,0
agadir,Attijariwafa Bank,"Mauvais service , mauvais employés, nulle nulle nulle ,",2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,Attention aux frais,2020-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,C'est toujours plein de monde qui attend et il n'y a que 2 personnes alors qu'il devrait y en avoir 4 donc il faut toujours attendre au moins 45 minutes pour une tâche simple c'est ridicule,2025-01-12 21:22:17.374485,0
agadir,Attijariwafa Bank,service khari l3sas ayb9a yfhm 3lik 7da lbab la 7tiram la écouvillon b7al ila jay ts3ahom,2023-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Mauvais service de la banque Akfs,2024-08-15 21:22:17.374485,0
agadir,Attijariwafa Bank,Z7am dima + ma3mrni t9da lia chi service f had l agence,2022-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Service 00000 👎👎👎 …,2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,Je ne recommande pas cette banque. L'argent a disparu de mon compte. Je suis allé voir pourquoi je n'ai pas reçu de réponse !!,2023-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,nul,2025-03-13 21:22:17.374485,0
agadir,Attijariwafa Bank,Toujours bondé,2022-03-14 21:22:17.374485,1
agadir,Attijariwafa Bank,"Une perte de temps, l'ouverture du compte a pris 1 journée. Bcp de problème dans leur  système. Un compte joints qui sert a rien. Aucune moyen de consulter à travers leur application.",2023-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Un service inadmissible manque de respect du client a revoir l appelation de charge clientèle ou a l écoute du client et toujours des problème de systèmes et te demande d aller voir une autre agence je me demande si le problème système c'est que a leur niveau j arrive pas a comprendre cette déclaration si le système est pas opérationnelle sera au niveau de toutes les agences ?!!,2022-03-14 21:22:17.374485,0
agadir,Attijariwafa Bank,Système dima tay7,2024-08-15 21:22:17.375484,0
agadir,Attijariwafa Bank,Nul. 14 ô système wa9fe.,2022-03-14 21:22:17.375484,0
agadir,Attijariwafa Bank,CIH Banque BV Hassan2 Agadir,2018-03-15 21:22:17.375484,1
agadir,Attijariwafa Bank,Pas encore vu.,2019-03-15 21:22:17.375484,0
agadir,Attijariwafa Bank,"Vous n'êtes pas obligé de faire 0 timing, 0 respect des rendez-vous, 0 service, 0 heure spécifiée dans Google Maps C'est un serviteur qui m'a fait perdre mon temps et c'est tout pour moi Oh mon Dieu, s'il vous plaît, prenez-leur le droit.",2025-03-10 21:22:17.375484,0
agadir,Attijariwafa Bank,"Malheureusement, il n'y a pas d'étoile négative. Pendant cinquante ans en tant que client de banques dans diverses parties du monde, je n'ai rencontré aucun mauvais traitement de la part de cette succursale. Le comptable et le directeur de succursale doivent être formés aux bonnes conduites et à l’éthique et enquêter sur leurs pratiques non professionnelles.",2024-08-15 21:22:17.375484,0
agadir,Attijariwafa Bank,L'employé était sympathique mais je suis resté longtemps jusqu'à ce que ce soit mon tour,2025-03-13 21:22:17.375484,1
agadir,Attijariwafa Bank,Bon service employé incroyable,2019-03-15 21:22:17.375484,1
agadir,Attijariwafa Bank,Il n'y a rien de mal avec un service relatif,2024-06-16 21:22:17.375484,0
agadir,Attijariwafa Bank,Bon service. En comparaison avec d'autres agences affiliées à la même entreprise.,2020-03-14 21:22:17.375484,1
agadir,Attijariwafa Bank,Il a été complété,2023-03-14 21:22:17.375484,1
agadir,Attijariwafa Bank,"Avant toute chose, pour les touristes : mieux vaut choisir cette banque de par son sérieux et ce distributeur de par sa proximité. En outre, si vous êtes munis de votre passeport et que votre carte se fait par malheur avaler, vous pourrez la récupérer de lundi à vendredi jusqu'à 15h45.

De manière générale : Distributeur parfois dysfonctionnel, ou pas assez approvisionné en raison de la très forte affluence dûe à son emplacement juste en face de la porte 6 du Soukl7add.

En toute honnêteté cependant, Attijariwafa bank reste une banque de référence avec des vigiles très polis, serviables, et compréhensifs en cas de problème, pas comme ailleurs où des comportements scandaleux sont hélas constatables.

À noter : les photos présentes sont celles d'une autre agence.",2024-09-14 21:22:17.375484,1
agadir,Attijariwafa Bank,Manque effectif 1 personne qui bavarade avec c’est amis alors que on est 5 personne en attente plus gab ko mauvaise expérience,2025-03-13 21:22:17.375484,0
agadir,Attijariwafa Bank,Bonne agence grâce à la bonne équipe,2019-03-15 21:22:17.375484,1
agadir,Attijariwafa Bank,Attente très longue et très lente…personnel désorganisé et indifférent !,2025-03-13 21:22:17.375484,0
agadir,Attijariwafa Bank,"Attijariwafa bank, le plus grand groupe bancaire et financier de la région marocaine, mais qui exploite les pauvres",2017-03-15 21:22:17.375484,0
agadir,Attijariwafa Bank,pas le meilleur service client,2022-03-14 21:22:17.375484,1
agadir,Banque Populaire,"Agence souvent pleine de clients.
J utilise souvent son guichet automatique.",2022-03-14 21:22:17.375484,1
agadir,Banque Populaire,attendre une heure raison réseau indisponible .,2022-03-14 21:22:17.375484,0
agadir,Banque Populaire,pire agence bp !! attente interminable !! directeur toujours absent !!,2023-03-14 21:22:17.375484,0
agadir,Banque Populaire,"Des employés incompétents d’une mollesse incomparables subhana lah le matin soit disant, anarchie et désordre pire sous absence d’un système de contrôle  le gardien de l’agence qui prend de l’argent pour faire passer des gens
Questions:
un petit pouvoir lui était donner par qui ?
et pourquoi les employés de l’agence ne disent rien vu que cela pâtit la réputation du BP",2023-03-14 21:22:17.375484,0
agadir,Banque Populaire,Agence sans travail... toujours on doit attendre le responsable qui est absent,2024-07-16 21:22:17.375484,0
agadir,Banque Populaire,"Très bonne agence, un très bon accueil.
Merci à Hasna pour sa gentillesse et son professionnalisme.",2025-03-13 21:22:17.375484,1
agadir,Banque Populaire,Pire agence communication nulle pas de réponse f tel,2025-03-13 21:22:17.375484,0
agadir,Banque Populaire,Mauvais service,2025-03-13 21:22:17.375484,0
agadir,Banque Populaire,service  médiocre,2020-03-14 21:22:17.375484,0
agadir,Banque Populaire,Mauvais service bl2akhas lmodira tgol wakhdin liha rza9ha mab9alha ghire drbni,2025-03-13 21:22:17.375484,0
agadir,Banque Populaire,L'académie Loutfi est très bonne et vous pouvez tout poser sur l'Allemagne et vous pouvez aussi très bien apprendre la langue allemande ❤️❤️🇩🇪 …,2023-03-14 21:22:17.376484,1
agadir,Banque Populaire,Très bel endroit ouvert,2021-03-14 21:22:17.376484,1
agadir,Banque Populaire,Téléphone Diro nmra ta3,2022-03-14 21:22:17.376484,0
agadir,Banque Populaire,Arrogance et manque d'appréciation envers le client👎👎 …,2019-03-15 21:22:17.376484,0
agadir,Banque Populaire,Petite banque,2020-03-14 21:22:17.376484,1
agadir,Banque Populaire,Mauvais service !!,2020-03-14 21:22:17.376484,0
agadir,Banque Populaire,bien,2020-03-14 21:22:17.376484,1
agadir,Banque Populaire,Mauvaise service pas d'accés aux andécapés. Acceuille froid,2018-03-15 21:22:17.376484,0
agadir,Banque Populaire,service nul,2024-08-15 21:22:17.376484,0
agadir,Banque Populaire,Service pas très bon!,2019-03-15 21:22:17.376484,0
agadir,Banque Populaire,Service nul,2018-03-15 21:22:17.376484,0
agadir,Bank of Africa,Le service le plus lourd Des banques bmce et le personnel le moins efficace. Plus de 30 minutes pour faire un virement simple,2019-03-15 21:22:17.376484,0
agadir,Bank of Africa,"Personnel accueillant,  gentil, j'y suis, j'y reste. Bmce...ma banque préférée",2022-03-14 21:22:17.376484,1
agadir,Bank of Africa,2 jours consecutif et le gab hors ligne!,2025-03-13 21:22:17.376484,0
agadir,Bank of Africa,Les services très bien,2018-03-15 21:22:17.376484,1
agadir,Bank of Africa,Moyen à bon,2024-11-13 21:22:17.376484,1
agadir,Other,"Les ATM de cette banque prélèvent des frais alors même que nous refusons la transactions de retrait
. J'ai refusé un retrait contenant des.fr1us de retrait top important, mais ils ont quand même procéder au retrait et aux prélèvement des frais. ATM à éviter !",2025-01-12 21:22:17.376484,0
agadir,Other,"C'est la pire agence cih d'Agadir. Aujourd'hui je suis allée chercher une nouvelle carte bancaire chez la dame du bureau. C'était le pire traitement que j'ai vu de la part d'une agence bancaire. Elle a utilisé des mots très grossiers, et en plus de ça, elle parlait au téléphone alors que  j'était assis au bureau.",2025-03-13 21:22:17.376484,0
agadir,Other,"Bien.aussi le personnel très bien.
Très bien organisée.
Un chef d agence aussi très sérieux.
Bon courage",2024-04-17 21:22:17.376484,1
agadir,Other,"Le caissier a commis une erreur, j’ai contacté l agence par téléphone, au lieu de s excuser le responsable au téléphone était arrogant et il a sortie des expressions non professionnelles  et humiliantes, c est honteux de se porter de cette manière  en 2023, normalement ce genre de comportement est dépassé et la personne n’a clairement pas le niveau du poste qu’il occupe",2025-03-13 21:22:17.376484,0
agadir,Other,"Servir et traiter avec les clients Zero, en particulier l'homme de sécurité et l'employé chauve, j'ai environ 870000dh, que je transférerai lundi dans une autre banque, je ne vous conseille pas sur cette banque😡 …",2025-03-13 21:22:17.376484,0
agadir,Other,Nous avons étés bien accueilli,2024-09-14 21:22:17.376484,1
agadir,Other,"Grand espace
Personnel aimable
Service express",2024-06-16 21:22:17.376484,1
agadir,Other,"0 étoile. la dame au bureau. C’est le pire traitement que j’ai vu dans une agence bancaire. Elle a utilisé de très gros mots, elle parlait au téléphone pendant que j'étais assis au bureau, attendant qu'elle termine l'appel.",2024-12-13 21:22:17.376484,0
agadir,Other,Pire service du tout. Je suis venu changer le numéro de téléphone de ma carte de crédit et ils m'ont dit qu'Internet ne fonctionnait pas. J'ai dû m'asseoir et attendre. Beaucoup de gens sont venus entre-temps et aucun d’entre eux n’a pu répondre à ses besoins.,2025-03-13 21:22:17.376484,0
agadir,Other,"Mauvaise expérience
Le personnel est négligent et très lent
Le responsable déménage de la banque vers un lieu extérieur à celle-ci",2024-06-16 21:22:17.376484,0
agadir,Other,Je ne recommande pas cet endroit,2025-03-13 21:22:17.376484,0
agadir,Other,bien,2025-03-13 21:22:17.376484,1
agadir,Attijariwafa Bank,"Une nette amélioration dans l’accueil et la prise en charge des clients. L’équipe est désormais plus réactive, professionnelle et à l’écoute!",2025-03-13 21:22:17.376484,1
agadir,Attijariwafa Bank,"Selon mon expérience, le service est de qualité et à l'écoute",2024-10-14 21:22:17.376484,1
agadir,Attijariwafa Bank,"J’ai ouvert mon 1er compte dans cette agence et le service n’est plus ce qu’il était. On vous répond jamais au Tel, des promesses non tenues sur l’envoi de certains documents et un service catastrophique à l’agence…",2024-07-16 21:22:17.376484,0
agadir,Attijariwafa Bank,Aucun rapport,2024-12-13 21:22:17.376484,0
agadir,Attijariwafa Bank,Je reste debout un moment afin de récupérer ma carte bancaire.....,2025-03-13 21:22:17.376484,1
agadir,Attijariwafa Bank,d'accord,2025-03-13 21:22:17.376484,1
agadir,Banque Populaire,Carte avalée argent débité et injoignable ! Des voleurs,2025-03-13 21:22:17.376484,0
agadir,Banque Populaire,"DES arnaqueurs !!!!
La semaine dernière, j'ai essayé de retirer de l'argent, ils ne me l'ont pas donné, mais ils l'ont débité sur mon compte.
CE SONT DES arnaqueurs !!!
MAINTENANT D'ESPAGNE JE RÉCLAIME",2025-02-20 21:22:17.376484,0
agadir,Banque Populaire,ATM avec frais de 33 MAD - pas cher,2024-10-14 21:22:17.376484,1
agadir,Banque Populaire,doux,2019-03-15 21:22:17.376484,1
agadir,Bank of Africa,Attitude hautaine du Mr a la caisse C’est inadmissible dans un établissement censé offrir un service client de qualité. Je ne recommande pas cette agence et je réfléchis sérieusement à changer d’établissement bancaire.,2025-01-12 21:22:17.376484,0
agadir,Bank of Africa,"Service excellent,l'équipe fait preuve d'un grand professionnalisme.
J'ai particulièrement apprécié la disponibilité et la bienveillance  des conseillers",2024-10-14 21:22:17.376484,1
agadir,Bank of Africa,"Depuis que j'ai ouvert mon compte, j'ai été constamment impressionné par la qualité de l'accueil, le professionnalisme du personnel, et l'efficacité des services offerts, toujours à l'écoute de mes besoins, les conseillers ne cessent pas d'offrir des conseils avisés et des solutions adaptées à mes attentes. Je la recommande vivement à toute personne à la recherche d'une banque soucieuse de la satisfaction de ses clients. Merci encore pour votre engagement et votre excellent travail.",2024-06-16 21:22:17.376484,1
agadir,Bank of Africa,"tres satisfais du travail proposé par l’agence, personnel chaleureux à l’accueil, serviable cherchent toujours des solutions pour résoudre les problèmes de ses clients
Top rien à dire 👌🏻 …",2024-06-16 21:22:17.376484,1
agadir,Bank of Africa,"Très bon service assuré par le personnel d’un niveau très professionnel, client très satisfait de cette banque qui agit d’une manière qui vise de rendre l’expérience client tout simplement « agréable »
Merci beaucoup !",2024-06-16 21:22:17.376484,1
agadir,Bank of Africa,"Ils tirent tous la tronche on a l'impression de les déranger.

La dame du bureau à gauche se prend pour je ne sais qui, avec regard méprisant, donne des ordres comme une enseignante d'un ton sec ‹‹ 3tini la carte!››
Brrr",2025-03-13 21:22:17.376484,0
agadir,Bank of Africa,"excellent service client, avec des solutions adaptées à vos besoins . vous êtes entre de bonnes mains",2024-06-16 21:22:17.376484,1
agadir,Bank of Africa,Service lent et mauvais traitement D’un employé de la caisse,2024-07-16 21:22:17.376484,0
agadir,Bank of Africa,Je quitte cette banque à cause de l accueil. Nul,2024-06-16 21:22:17.376484,0
agadir,Bank of Africa,"La dame a l accueil est très très désagréable et hautaine
Franchement jamais vu un tel accueil même dans l état civil on est mieux accueilli!!!",2023-03-14 21:22:17.376484,0
agadir,Bank of Africa,Mauvaise service nul de nul,2024-09-14 21:22:17.376484,0
agadir,Bank of Africa,"Nouvelle agence, j' y été servi rapidement",2019-03-15 21:22:17.376484,1
agadir,Bank of Africa,Bien,2020-03-14 21:22:17.376484,1
agadir,Bank of Africa,Bon service,2025-03-13 21:22:17.376484,1
agadir,Bank of Africa,"Je souhaite partager mon expérience extrêmement positive avec Mme Basma Tammae au sein de BMCE Islane Agadir. Elle est incroyablement sympathique, serviable et surtout compétente. Votre professionnalisme a complètement changé mon opinion sur le service client au Maroc.
Elle vous fait vraiment sentir valorisé et respecté en tant que client – ​​fidèle à la devise « Le Client est un roi ». Elle a pris le temps de traiter toutes mes préoccupations avec patience et efficacité.",2024-10-14 21:22:17.376484,1
agadir,Bank of Africa,"En dessous des standards, le personnel de l'accueil manque de professionnalisme, attente longue sans aucune raison logique, franchement mauvaise expérience, je ne recommande pas",2025-03-10 21:22:17.376484,0
agadir,Bank of Africa,Prestations au plus haut niveau et rapidité à répondre à mes demandes. Merci à tous les employés de l'agence Aslan Résidence du quartier Mohammadi pour le bon accueil et le sourire toujours merveilleux. Merci et je souhaite à tous du succès dans leurs tâches.,2024-06-16 21:22:17.376484,1
agadir,Bank of Africa,"Un très très très mauvais service, si la femme au bureau est l'exemple des salariés de BMCE je ne vous recommanderais pas d'être leur cliente.

Je suis venu aujourd'hui ouvrir un compte et après avoir attendu mon tour pendant une demi-heure, une dame qui venait d'arriver est entrée directement dans le bureau de la responsable et s'est assise là !!!! Et quand je lui ai dit que ma femme et moi étions là avant la dame, elle s'en fichait et m'a dit d'aller ailleurs (N.B : ma femme vient d'accoucher il y a six jours par césarienne et a attendu une demi-heure avec moi même même si elle souffre juste pour respecter les règles communes) !!!!!!",2025-03-13 21:22:17.376484,0
agadir,Bank of Africa,"Institution bancaire, le niveau de ses employés compétents brille davantage",2024-06-16 21:22:17.376484,1
agadir,Bank of Africa,Mauvais service et mauvais traitement de la part des employés,2024-07-16 21:22:17.376484,0
agadir,Banque Populaire,Manque de respect il veux pas passer le virement par ce que j'ai le compte à av boabid et toujours le même dialogue vous avez pas le droit de passer le virement sur ma compte même,2025-03-13 21:22:17.376484,0
agadir,Attijariwafa Bank,"Bonne accueil, madame غزلان nous a très bien accueilli, encore merci pour votre professionnalisme.",2024-12-13 21:22:17.376484,1
agadir,Attijariwafa Bank,"La dame au bureau aux cheveux lâchés était très désagréable ,manque de professionnalisme , elle était au téléphone alors que j’étais en pleine interaction avec elle . Veuillez bien vouloir régler ce problème dans les plus brefs délais ( en la renvoyant ou en l’envoyant dans un autre service où elle n’a pas à interagir avec autrui .",2025-03-13 21:22:17.376484,0
agadir,Attijariwafa Bank,"La personne qui travaille dans la banque fait fuir les client. Je viens d'ouvrir un compte, mais je n aime pas du tout le service de la dame. Pour cela je vais fermer mon compte et aller voir autre part. Vraiment dommage.
Service nul.",2022-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,agence fermer avant le temps,2024-11-13 21:22:17.376484,0
agadir,Attijariwafa Bank,"Banque de l'immobilier par excellence, grand professionnalisme des équipes, satisfaction assurée, offre diversifiée sur les autres segments banque, dynamisme, proximité et digitalisation des services au top.",2021-03-14 21:22:17.376484,1
agadir,Attijariwafa Bank,Une dame au bureau d'accueil n'a rien à avoir avec l'accueil impolie et se comporte d'une façon hautaine et répond aux questions d'un seul mot c'est décevant je n'y retournerai plus 😕😕😕 …,2022-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,La Dame au bureau est trop glacial ca tue la motivation venir a cette banque precise,2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,"Pas de N° de telephone, pas d'adresse juste la photo de l'agence !",2022-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,La Dame au bureau n'a absolument aucun sens du service!,2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,Agence a fuir une certaine dame méchante avec des lunette désagréable et arrogant!!!!!!!,2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,Mauvaise agence cih sur Agadir. Le retard et l’irresponsabilité,2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,Piiiiiiiire service après Maroc Telecom,2022-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,Service client médiocre,2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,Nul,2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,"J'ai eu la pire expérience avec un service client de ma vie !! La femme était si impolie même si elle ne l'a pas dit, ne vous asseyez pas, façon grossière de parler, aucune information !! CIH vérifiez vos caméras !!!!

J'ai eu affaire à vos deux fils instruits, la première mauvaise expérience de ma vie ! L'employée de Mme vous traite sur la base de quelque chose de dégoûtant devant elle ! Elle n'a pas répondu aux salutations ni aux salutations, et avant toute question, la réponse a été qu'Internet avait déjà été coupé. Que veux-tu ? Qui est ici ? !!! Ou est-ce que je reçois des informations, même mon numéro de compte, après avoir quitté le pays à cause du Corona, je n'ai pas pu les obtenir ? Vous venez de m'envoyer ailleurs ! Même vous avez demandé, choqué. N'est-ce pas la même banque ??? Sa réponse est froide et ses manières sont de mauvaise qualité. Même les lunettes vous mettent hors de propos.",2022-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,"Cette banque m'a volé mon argent, soyez prudent ! J'ai essayé de retirer de l'argent au guichet automatique de cette banque et cela ne m'a rien donné mais j'ai quand même débité mon compte. On dirait une arnaque",2023-03-14 21:22:17.376484,0
agadir,Attijariwafa Bank,Le service est mauvais l'agent de sécurité personne désagréable et désagréable je ne recommande pas cette banque,2025-03-13 21:22:17.376484,0
