City,Business Name,Stars,TrueTimestamp,sentiment
berkane,Other,1,2022-03-14 21:22:17.452093,0
berkane,Other,5,2024-10-14 21:22:17.452093,1
berkane,Other,1,2020-03-14 21:22:17.452093,0
berkane,Other,1,2023-03-14 21:22:17.452093,0
berkane,Other,1,2025-03-13 21:22:17.452093,0
berkane,Other,1,2023-03-14 21:22:17.452093,0
berkane,Other,2,2022-03-14 21:22:17.452093,0
berkane,Banque Populaire,5,2022-03-14 21:22:17.452093,1
berkane,Banque Populaire,4,2018-03-15 21:22:17.452093,1
berkane,Banque Populaire,5,2018-03-15 21:22:17.452093,1
berkane,Banque Populaire,5,2020-03-14 21:22:17.452093,1
berkane,Société Générale,5,2023-03-14 21:22:17.452093,1
berkane,Attijariwafa Bank,5,2021-03-14 21:22:17.452093,1
berkane,Attijariwafa Bank,1,2025-03-13 21:22:17.452093,0
berkane,Attijariwafa Bank,5,2025-03-13 21:22:17.452093,1
berkane,Bank of Africa,1,2024-06-16 21:22:17.452093,0
berkane,Bank of Africa,1,2025-03-13 21:22:17.452093,0
berkane,Bank of Africa,2,2021-03-14 21:22:17.452093,0
berkane,Bank of Africa,1,2025-03-13 21:22:17.452093,0
berkane,Bank of Africa,1,2025-03-13 21:22:17.452093,0
berkane,Bank of Africa,1,2017-03-15 21:22:17.452093,0
berkane,Bank of Africa,1,2022-03-14 21:22:17.452093,0
berkane,Banque Populaire,1,2024-11-13 21:22:17.452093,0
berkane,Banque Populaire,5,2024-10-14 21:22:17.452093,1
berkane,Banque Populaire,5,2024-12-13 21:22:17.453095,1
berkane,Banque Populaire,5,2024-12-13 21:22:17.453095,1
berkane,Banque Populaire,1,2018-03-15 21:22:17.453095,0
berkane,Banque Populaire,5,2018-03-15 21:22:17.453095,1
berkane,Banque Populaire,1,2018-03-15 21:22:17.453095,0
berkane,Banque Populaire,1,2023-03-14 21:22:17.453095,0
berkane,Banque Populaire,3,2020-03-14 21:22:17.453095,1
berkane,Banque Populaire,3,2021-03-14 21:22:17.453095,1
berkane,Banque Populaire,5,2018-03-15 21:22:17.453095,1
berkane,Banque Populaire,4,2021-03-14 21:22:17.453095,1
berkane,Société Générale,3,2014-03-16 21:22:17.453095,1
berkane,Banque Populaire,5,2023-03-14 21:22:17.453095,1
berkane,Banque Populaire,2,2016-03-15 21:22:17.453095,0
berkane,Banque Populaire,5,2025-03-13 21:22:17.453095,1
berkane,Banque Populaire,5,2023-03-14 21:22:17.453095,1
berkane,Banque Populaire,4,2016-03-15 21:22:17.453095,1
berkane,Banque Populaire,5,2025-03-13 21:22:17.453095,1
berkane,Banque Populaire,4,2018-03-15 21:22:17.453095,1
berkane,Banque Populaire,5,2019-03-15 21:22:17.453095,1
berkane,Banque Populaire,4,2021-03-14 21:22:17.454093,1
berkane,Banque Populaire,5,2017-03-15 21:22:17.454093,1
casablanca,Banque Populaire,1,2024-08-15 21:22:17.491093,0
casablanca,Banque Populaire,1,2020-03-14 21:22:17.491093,0
casablanca,Banque Populaire,1,2017-03-15 21:22:17.491093,0
casablanca,Banque Populaire,1,2022-03-14 21:22:17.491093,0
casablanca,Banque Populaire,1,2021-03-14 21:22:17.491093,0
casablanca,Banque Populaire,3,2020-03-14 21:22:17.491093,1
casablanca,Banque Populaire,3,2020-03-14 21:22:17.491093,1
casablanca,Banque Populaire,4,2020-03-14 21:22:17.491093,1
casablanca,Banque Populaire,5,2020-03-14 21:22:17.491093,1
casablanca,Banque Populaire,1,2020-03-14 21:22:17.491093,0
casablanca,Attijariwafa Bank,4,2018-03-15 21:22:17.491093,1
casablanca,Attijariwafa Bank,4,2019-03-15 21:22:17.491093,1
casablanca,Attijariwafa Bank,2,2025-03-13 21:22:17.491093,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.491093,0
casablanca,Attijariwafa Bank,5,2022-03-14 21:22:17.491093,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.491093,0
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.491093,1
casablanca,Attijariwafa Bank,1,2019-03-15 21:22:17.491093,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.491093,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.491093,1
casablanca,Other,1,2024-09-14 21:22:17.491093,0
casablanca,Other,4,2025-03-13 21:22:17.491093,1
casablanca,Other,1,2025-03-13 21:22:17.491093,0
casablanca,Other,2,2025-03-13 21:22:17.491093,0
casablanca,Other,1,2021-03-14 21:22:17.491093,0
casablanca,Other,1,2022-03-14 21:22:17.491093,0
casablanca,Other,1,2023-03-14 21:22:17.491093,0
casablanca,Other,5,2025-03-13 21:22:17.491093,1
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2023-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0
casablanca,Bank of Africa,3,2023-03-14 21:22:17.491093,1
casablanca,Bank of Africa,1,2024-11-13 21:22:17.491093,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.491093,0
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2023-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2019-03-15 21:22:17.491093,0
casablanca,Bank of Africa,1,2022-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2020-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2021-03-14 21:22:17.491093,0
casablanca,Bank of Africa,5,2023-03-14 21:22:17.491093,1
casablanca,Bank of Africa,1,2021-03-14 21:22:17.491093,0
casablanca,Bank of Africa,1,2018-03-15 21:22:17.491093,0
casablanca,Bank of Africa,5,2023-03-14 21:22:17.492094,1
casablanca,Bank of Africa,1,2024-09-14 21:22:17.492094,0
casablanca,Bank of Africa,1,2023-03-14 21:22:17.492094,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.492094,0
casablanca,Bank of Africa,3,2021-03-14 21:22:17.492094,1
casablanca,Bank of Africa,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2024-08-15 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2017-03-15 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.492094,0
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Attijariwafa Bank,2,2021-03-14 21:22:17.492094,0
casablanca,Attijariwafa Bank,1,2024-09-14 21:22:17.492094,0
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.492094,0
casablanca,Attijariwafa Bank,5,2020-03-14 21:22:17.492094,1
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.492094,0
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.492094,1
casablanca,Other,1,2023-03-14 21:22:17.492094,0
casablanca,Al Barid Bank,1,2024-05-17 21:22:17.492094,0
casablanca,Al Barid Bank,1,2023-03-14 21:22:17.492094,0
casablanca,Al Barid Bank,1,2023-03-14 21:22:17.492094,0
casablanca,Al Barid Bank,1,2023-03-14 21:22:17.492094,0
casablanca,Al Barid Bank,1,2022-03-14 21:22:17.492094,0
casablanca,Al Barid Bank,4,2018-03-15 21:22:17.492094,1
casablanca,Al Barid Bank,1,2025-03-13 21:22:17.492094,0
casablanca,Al Barid Bank,5,2022-03-14 21:22:17.492094,1
casablanca,Al Barid Bank,1,2024-11-13 21:22:17.492094,0
casablanca,Al Barid Bank,5,2022-03-14 21:22:17.492094,1
casablanca,Al Barid Bank,1,2025-03-13 21:22:17.492094,0
casablanca,Al Barid Bank,1,2025-01-12 21:22:17.492094,0
casablanca,Bank of Africa,1,2020-03-14 21:22:17.492094,0
casablanca,Bank of Africa,1,2019-03-15 21:22:17.492094,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.492094,0
casablanca,Bank of Africa,3,2021-03-14 21:22:17.492094,1
casablanca,Bank of Africa,1,2022-03-14 21:22:17.492094,0
casablanca,Bank of Africa,5,2021-03-14 21:22:17.492094,1
casablanca,Bank of Africa,1,2022-03-14 21:22:17.492094,0
casablanca,Bank of Africa,1,2023-03-14 21:22:17.492094,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.492094,0
casablanca,Bank of Africa,2,2015-03-16 21:22:17.492094,0
casablanca,Banque Populaire,4,2022-03-14 21:22:17.492094,1
casablanca,CIH,1,2025-02-27 21:22:17.492094,0
casablanca,CIH,1,2025-03-13 21:22:17.492094,0
casablanca,CIH,1,2025-03-13 21:22:17.492094,0
casablanca,CIH,5,2024-09-14 21:22:17.492094,1
casablanca,CIH,1,2022-03-14 21:22:17.492094,0
casablanca,CIH,1,2025-03-13 21:22:17.492094,0
casablanca,CIH,1,2022-03-14 21:22:17.492094,0
casablanca,CIH,1,2023-03-14 21:22:17.492094,0
casablanca,CIH,3,2025-03-13 21:22:17.492094,1
casablanca,CIH,3,2017-03-15 21:22:17.492094,1
casablanca,CIH,1,2022-03-14 21:22:17.492094,0
casablanca,CIH,5,2024-09-14 21:22:17.492094,1
casablanca,CIH,3,2025-03-13 21:22:17.492094,1
casablanca,CIH,5,2022-03-14 21:22:17.492094,1
casablanca,CIH,1,2025-03-13 21:22:17.492094,0
casablanca,CIH,1,2021-03-14 21:22:17.492094,0
casablanca,CIH,5,2019-03-15 21:22:17.492094,1
casablanca,CIH,1,2024-09-14 21:22:17.492094,0
casablanca,CIH,5,2022-03-14 21:22:17.492094,1
casablanca,CIH,3,2022-03-14 21:22:17.492094,1
casablanca,Umnia Bank,5,2025-03-13 21:22:17.493092,1
casablanca,Umnia Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Umnia Bank,3,2023-03-14 21:22:17.493092,1
casablanca,Other,1,2025-02-20 21:22:17.493092,0
casablanca,Other,1,2024-12-13 21:22:17.493092,0
casablanca,Other,1,2025-01-12 21:22:17.493092,0
casablanca,Other,1,2025-03-13 21:22:17.493092,0
casablanca,Other,5,2024-12-13 21:22:17.493092,1
casablanca,Other,4,2025-03-13 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-12-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-06-16 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-02-20 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-11-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-09-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0
casablanca,Attijariwafa Bank,4,2025-03-13 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2024-05-17 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,4,2019-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,2,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,4,2021-03-14 21:22:17.493092,1
casablanca,Attijariwafa Bank,3,2022-03-14 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,4,2025-03-13 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2023-03-14 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,4,2023-03-14 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,4,2022-03-14 21:22:17.493092,1
casablanca,Attijariwafa Bank,3,2023-03-14 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2016-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,5,2018-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2024-04-17 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2018-03-15 21:22:17.493092,0
casablanca,Attijariwafa Bank,2,2017-03-15 21:22:17.493092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.493092,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.493092,1
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.493092,0
casablanca,Attijariwafa Bank,4,2018-03-15 21:22:17.493092,1
casablanca,Bank of Africa,1,2022-03-14 21:22:17.494093,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.494093,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,3,2023-03-14 21:22:17.494093,1
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-04-17 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-04-17 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.494093,1
casablanca,Umnia Bank,5,2024-10-14 21:22:17.494093,1
casablanca,Umnia Bank,5,2024-11-13 21:22:17.494093,1
casablanca,Umnia Bank,5,2024-10-14 21:22:17.494093,1
casablanca,Umnia Bank,4,2023-03-14 21:22:17.494093,1
casablanca,Umnia Bank,5,2022-03-14 21:22:17.494093,1
casablanca,Attijariwafa Bank,1,2024-10-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-12-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,2,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,4,2020-03-14 21:22:17.494093,1
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-08-15 21:22:17.494093,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.494093,1
casablanca,Bank Assafa,1,2025-03-13 21:22:17.494093,0
casablanca,Bank Assafa,1,2025-03-13 21:22:17.494093,0
casablanca,Bank Assafa,1,2025-03-13 21:22:17.494093,0
casablanca,Bank Assafa,5,2023-03-14 21:22:17.494093,1
casablanca,Bank Assafa,1,2020-03-14 21:22:17.494093,0
casablanca,Bank Assafa,1,2023-03-14 21:22:17.494093,0
casablanca,Other,2,2025-03-13 21:22:17.494093,0
casablanca,Other,5,2022-03-14 21:22:17.494093,1
casablanca,Other,2,2025-03-13 21:22:17.494093,0
casablanca,Other,1,2023-03-14 21:22:17.494093,0
casablanca,Other,5,2025-03-13 21:22:17.494093,1
casablanca,Other,1,2023-03-14 21:22:17.494093,0
casablanca,Other,5,2024-04-17 21:22:17.494093,1
casablanca,Al Barid Bank,1,2024-11-13 21:22:17.494093,0
casablanca,Al Barid Bank,1,2024-12-13 21:22:17.494093,0
casablanca,Al Barid Bank,1,2022-03-14 21:22:17.494093,0
casablanca,Al Barid Bank,5,2022-03-14 21:22:17.494093,1
casablanca,Al Barid Bank,1,2024-05-17 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-06-16 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-06-16 21:22:17.494093,0
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.494093,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2021-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,4,2018-03-15 21:22:17.494093,1
casablanca,Attijariwafa Bank,5,2018-03-15 21:22:17.494093,1
casablanca,Attijariwafa Bank,5,2019-03-15 21:22:17.494093,1
casablanca,Attijariwafa Bank,5,2023-03-14 21:22:17.494093,1
casablanca,Attijariwafa Bank,5,2020-03-14 21:22:17.494093,1
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.494093,0
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.495092,0
casablanca,Attijariwafa Bank,5,2024-05-17 21:22:17.495092,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2021-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,5,2025-03-13 21:22:17.495092,1
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,5,2022-03-14 21:22:17.495092,1
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2021-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,2,2021-03-14 21:22:17.495092,0
casablanca,Umnia Bank,5,2024-11-13 21:22:17.495092,1
casablanca,Umnia Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Umnia Bank,4,2019-03-15 21:22:17.495092,1
casablanca,Umnia Bank,3,2022-03-14 21:22:17.495092,1
casablanca,Umnia Bank,1,2024-08-15 21:22:17.495092,0
casablanca,Umnia Bank,5,2022-03-14 21:22:17.495092,1
casablanca,Umnia Bank,2,2018-03-15 21:22:17.495092,0
casablanca,Umnia Bank,5,2022-03-14 21:22:17.495092,1
casablanca,Umnia Bank,5,2025-03-13 21:22:17.495092,1
casablanca,Umnia Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Umnia Bank,3,2021-03-14 21:22:17.495092,1
casablanca,Umnia Bank,5,2020-03-14 21:22:17.495092,1
casablanca,Umnia Bank,5,2020-03-14 21:22:17.495092,1
casablanca,Attijariwafa Bank,5,2024-05-17 21:22:17.495092,1
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,5,2022-03-14 21:22:17.495092,1
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,1,2025-03-13 21:22:17.495092,0
casablanca,Attijariwafa Bank,5,2023-03-14 21:22:17.495092,1
casablanca,Bank of Africa,1,2025-03-13 21:22:17.495092,0
casablanca,Bank of Africa,1,2025-03-13 21:22:17.495092,0
casablanca,Bank of Africa,1,2022-03-14 21:22:17.495092,0
casablanca,Bank of Africa,5,2025-01-12 21:22:17.495092,1
casablanca,Bank of Africa,1,2025-03-13 21:22:17.495092,0
casablanca,Bank of Africa,5,2021-03-14 21:22:17.495092,1
casablanca,Bank of Africa,1,2022-03-14 21:22:17.495092,0
casablanca,Bank of Africa,1,2018-03-15 21:22:17.495092,0
casablanca,Bank of Africa,5,2018-03-15 21:22:17.495092,1
casablanca,Other,1,2025-01-12 21:22:17.495092,0
casablanca,Other,1,2022-03-14 21:22:17.495092,0
casablanca,Other,1,2021-03-14 21:22:17.495092,0
casablanca,Other,3,2020-03-14 21:22:17.495092,1
casablanca,Other,1,2022-03-14 21:22:17.495092,0
casablanca,Other,1,2021-03-14 21:22:17.495092,0
casablanca,Other,1,2024-05-17 21:22:17.495092,0
casablanca,Other,1,2022-03-14 21:22:17.495092,0
casablanca,Other,3,2023-03-14 21:22:17.495092,1
casablanca,Other,5,2023-03-14 21:22:17.495092,1
casablanca,Other,5,2023-03-14 21:22:17.495092,1
casablanca,Other,1,2022-03-14 21:22:17.495092,0
casablanca,Other,5,2018-03-15 21:22:17.495092,1
casablanca,Other,1,2025-03-13 21:22:17.495092,0
casablanca,Other,1,2021-03-14 21:22:17.495092,0
casablanca,Other,1,2025-03-13 21:22:17.495092,0
casablanca,Other,1,2022-03-14 21:22:17.495092,0
casablanca,Other,1,2022-03-14 21:22:17.495092,0
casablanca,Other,5,2025-03-13 21:22:17.496092,1
casablanca,Other,1,2025-02-20 21:22:17.496092,0
casablanca,Other,1,2024-10-14 21:22:17.496092,0
casablanca,Other,1,2025-03-13 21:22:17.496092,0
casablanca,Other,1,2025-03-13 21:22:17.496092,0
casablanca,Other,1,2022-03-14 21:22:17.496092,0
casablanca,Other,1,2023-03-14 21:22:17.496092,0
casablanca,Other,1,2021-03-14 21:22:17.496092,0
casablanca,Other,3,2022-03-14 21:22:17.496092,1
casablanca,Other,1,2022-03-14 21:22:17.497095,0
casablanca,Other,1,2023-03-14 21:22:17.497095,0
casablanca,Other,1,2019-03-15 21:22:17.497095,0
casablanca,Other,1,2021-03-14 21:22:17.497095,0
casablanca,Other,1,2022-03-14 21:22:17.497095,0
casablanca,Other,1,2022-03-14 21:22:17.497095,0
casablanca,Other,1,2021-03-14 21:22:17.497095,0
casablanca,Other,1,2025-03-13 21:22:17.497095,0
casablanca,Other,5,2021-03-14 21:22:17.497095,1
casablanca,Other,1,2018-03-15 21:22:17.497095,0
casablanca,Other,1,2023-03-14 21:22:17.497095,0
casablanca,Other,1,2021-03-14 21:22:17.497095,0
casablanca,Other,1,2021-03-14 21:22:17.497095,0
casablanca,Other,1,2019-03-15 21:22:17.497095,0
casablanca,Other,1,2021-03-14 21:22:17.497095,0
casablanca,Other,5,2024-10-14 21:22:17.497095,1
casablanca,Other,3,2023-03-14 21:22:17.497095,1
casablanca,Other,1,2024-06-16 21:22:17.497095,0
casablanca,Other,1,2024-10-14 21:22:17.497095,0
casablanca,Other,3,2021-03-14 21:22:17.497095,1
casablanca,Other,1,2025-03-13 21:22:17.497095,0
casablanca,Other,1,2024-04-17 21:22:17.498093,0
casablanca,Other,1,2025-03-13 21:22:17.498093,0
casablanca,Other,1,2022-03-14 21:22:17.498093,0
casablanca,Other,1,2023-03-14 21:22:17.498093,0
casablanca,Other,1,2025-03-13 21:22:17.498093,0
casablanca,Other,3,2023-03-14 21:22:17.498093,1
casablanca,Other,1,2023-03-14 21:22:17.498093,0
casablanca,Other,1,2021-03-14 21:22:17.498093,0
casablanca,Other,1,2022-03-14 21:22:17.498093,0
casablanca,Other,1,2025-03-13 21:22:17.498093,0
casablanca,Other,5,2024-04-17 21:22:17.498093,1
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.498093,0
casablanca,Attijariwafa Bank,1,2024-07-16 21:22:17.498093,0
casablanca,Attijariwafa Bank,1,2023-03-14 21:22:17.498093,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.498093,0
casablanca,Attijariwafa Bank,1,2022-03-14 21:22:17.499092,0
casablanca,Attijariwafa Bank,1,2021-03-14 21:22:17.499092,0
casablanca,Attijariwafa Bank,1,2020-03-14 21:22:17.499092,0
