City,Business Name,Review Text,Stars,TrueTimestamp,Matched Bank
agadir,CIH,"Mauvais service client, aucun respect, grossier, j'ai attendu plus d'une heure juste pour faire un dépôt et il n'y a qu'une seule personne qui travaille à l'intérieur, où est la deuxième ? Vous prenez des vacances ?",1,2022-03-14 21:22:17.373486,CIH
agadir,CIH,0 Traitement client,1,2024-11-13 21:22:17.373486,CIH
agadir,CIH,Le service n'a rien à voir là dedans. Jalov,1,2022-03-14 21:22:17.373486,CIH
agadir,CIH,HUIT 0,1,2025-03-13 21:22:17.373486,CIH
agadir,CIH,les employés de cette banque étaient très impolis,1,2020-03-14 21:22:17.373486,CIH
agadir,CIH,Bon service,5,2023-03-14 21:22:17.373486,CIH
agadir,CIH,excellent,5,2021-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,1,2025-01-12 21:22:17.373486,CIH
agadir,CIH,No review text found,1,2024-10-14 21:22:17.373486,CIH
agadir,CIH,No review text found,1,2025-03-13 21:22:17.373486,CIH
agadir,CIH,No review text found,4,2025-03-13 21:22:17.373486,CIH
agadir,CIH,No review text found,5,2023-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,5,2022-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,3,2021-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,5,2020-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,1,2020-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,4,2020-03-14 21:22:17.373486,CIH
agadir,CIH,No review text found,2,2019-03-15 21:22:17.373486,CIH
agadir,Banque Populaire,J'arrive à la banque à 10h. On ne sert personne et je m'assois pour attendre. Je ne comprends pas.. j'ai attendu 20 min,1,2025-03-13 21:22:17.373486,Banque Populaire
agadir,Banque Populaire,No review text found,1,2024-10-14 21:22:17.373486,Banque Populaire
agadir,Banque Populaire,No review text found,1,2023-03-14 21:22:17.374485,Banque Populaire
agadir,Banque Populaire,No review text found,5,2021-03-14 21:22:17.374485,Banque Populaire
agadir,Banque Populaire,No review text found,4,2018-03-15 21:22:17.374485,Banque Populaire
agadir,Bank of Africa,Une banque lourde au niveau de service une hr pour service un client ce n est pas normal.,1,2025-03-13 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,La banque qui affiche comme horaires quelle ouvre du Lundi jusqu’au Vendredi de 8H30 a 16H et qui ferme un Vendredi a 14H…. Ça dit tout,1,2023-03-14 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,Je joins difficilement mon conseiller,3,2022-03-14 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,Personnel très serviable,4,2018-03-15 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,"En tant que client depuis 18 ans, je suis profondément déçu du niveau de service actuel de la banque. Le problème le plus important réside dans les délais d’attente excessifs que les clients sont obligés de supporter. Que vous essayiez de parler avec un représentant en personne ou au téléphone, l'attente est déraisonnablement longue et irrespectueuse envers les clients fidèles comme moi.",1,2024-12-13 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,Officier de banque très humble et gentil,5,2025-03-13 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,No review text found,1,2025-03-13 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,No review text found,1,2021-03-14 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,No review text found,5,2021-03-14 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,No review text found,1,2020-03-14 21:22:17.374485,Bank of Africa
agadir,Bank of Africa,No review text found,1,2018-03-15 21:22:17.374485,Bank of Africa
agadir,Attijariwafa Bank,"La pire agence de tout le royaume,
J'ai la chance de voyager dans tout le royaume grâce à mes business, j'ai jamais vu une agence aussi nul, le guichet et son responsable prend des frais imaginaire qu'on ne trouve dans aucun agence du réseau attijariwafa bank. Et complique tout ce qui est administratif. A fuir de toute urgence",1,2024-08-15 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Service déplorable, à chaque fois que je viens dans cette agence je me prépare à une longue attente. Personnel désintéressé, aucune amabilité.

La seule fois où j'ai eu un accueil avec un large sourire c'était pour ouvrir mon compte...

Bref, a éviter",1,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Très bon service par la directrice  qui m'a aidé pour plus d'une heure avec une affaire assez difficile.,5,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Service hors normes , surtout si on demande une assistance à  l'accueil,manque de professionnalisme.",1,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Equipe au top 👍 …,5,2024-08-15 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Zéro est mauvaise service Téléphonique,1,2021-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Zéro service,1,2021-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"J'ai emmené mon père ouvrir un nouveau compte SALMA BOUZIANE elle est très serviable. Elle a rendu les choses si faciles et rapides, merci pour votre aide !!!",5,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2024-12-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2024-11-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Il faut toujours attendre au moins une heure parceque la dame prend son déjeuner,1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Service de très mauvaise qualité.
Caissier irrespectueux et arrogant.
Horaire de travail non respecté.
Arrêt et fermeture de service de 13h15 jusqu’à 14h en resent de pause déjeuner même si cela n’existe pas dans le règlement car l’horaire et continue jusqu’à 15h45.",1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Excellent service et employés professionnels mais la place d’attente est petite, ce qui entraîne des embouteillages",4,2024-07-16 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Mauvaise service 1 caissier pour 100 clients,1,2024-08-15 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"C pas une bank , c une hôpital public 😂😂
Les employés est tjrs occupé avec son déjeuner , et le sécurité est le chef d’agence tjrs nerveux et en position d’attaque 😂 …",1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Le temps d’attente demeure super long, obligé d’attendre une heure pour un petit changement de numero de telephone.

Or, le conseiller bancaire est très pro et sympa.",3,2022-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Jamais vu une pause dej d’une heure en système d’horaire continue, n’importe quoi",1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Il y a des filles qui ne sont pas prêtes au service , pas comme elles l'étaient avant, ces filles ne rendent pas les services au maximum",1,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,File d’attente très long,1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Délai d'attente très long! Agence très peu spacieuse!,2,2022-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Mauvaise expérience..
À éviter",1,2024-05-17 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Mauvais service , mauvais employés, nulle nulle nulle ,",1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Attention aux frais,1,2020-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,C'est toujours plein de monde qui attend et il n'y a que 2 personnes alors qu'il devrait y en avoir 4 donc il faut toujours attendre au moins 45 minutes pour une tâche simple c'est ridicule,1,2025-01-12 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,service khari l3sas ayb9a yfhm 3lik 7da lbab la 7tiram la écouvillon b7al ila jay ts3ahom,1,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Mauvais service de la banque Akfs,1,2024-08-15 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Z7am dima + ma3mrni t9da lia chi service f had l agence,1,2022-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Service 00000 👎👎👎 …,1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Je ne recommande pas cette banque. L'argent a disparu de mon compte. Je suis allé voir pourquoi je n'ai pas reçu de réponse !!,1,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,nul,1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2022-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Toujours bondé,3,2022-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,3,2025-01-12 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2024-10-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2024-05-17 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2025-03-13 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,"Une perte de temps, l'ouverture du compte a pris 1 journée. Bcp de problème dans leur  système. Un compte joints qui sert a rien. Aucune moyen de consulter à travers leur application.",1,2023-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Un service inadmissible manque de respect du client a revoir l appelation de charge clientèle ou a l écoute du client et toujours des problème de systèmes et te demande d aller voir une autre agence je me demande si le problème système c'est que a leur niveau j arrive pas a comprendre cette déclaration si le système est pas opérationnelle sera au niveau de toutes les agences ?!!,1,2022-03-14 21:22:17.374485,Attijariwafa Bank
agadir,Attijariwafa Bank,Système dima tay7,1,2024-08-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Nul. 14 ô système wa9fe.,1,2022-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,CIH Banque BV Hassan2 Agadir,3,2018-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Pas encore vu.,2,2019-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,"Vous n'êtes pas obligé de faire 0 timing, 0 respect des rendez-vous, 0 service, 0 heure spécifiée dans Google Maps C'est un serviteur qui m'a fait perdre mon temps et c'est tout pour moi Oh mon Dieu, s'il vous plaît, prenez-leur le droit.",1,2025-03-10 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,"Malheureusement, il n'y a pas d'étoile négative. Pendant cinquante ans en tant que client de banques dans diverses parties du monde, je n'ai rencontré aucun mauvais traitement de la part de cette succursale. Le comptable et le directeur de succursale doivent être formés aux bonnes conduites et à l’éthique et enquêter sur leurs pratiques non professionnelles.",1,2024-08-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,L'employé était sympathique mais je suis resté longtemps jusqu'à ce que ce soit mon tour,3,2025-03-13 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Bon service employé incroyable,5,2019-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Il n'y a rien de mal avec un service relatif,2,2024-06-16 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Bon service. En comparaison avec d'autres agences affiliées à la même entreprise.,3,2020-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Il a été complété,5,2023-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2024-08-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2024-05-17 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2022-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,3,2021-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,4,2020-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2020-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2020-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2019-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2018-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,3,2018-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Banque Populaire,No review text found,3,2023-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,No review text found,3,2021-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,No review text found,5,2021-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,No review text found,4,2020-03-14 21:22:17.375484,Banque Populaire
agadir,Attijariwafa Bank,"Avant toute chose, pour les touristes : mieux vaut choisir cette banque de par son sérieux et ce distributeur de par sa proximité. En outre, si vous êtes munis de votre passeport et que votre carte se fait par malheur avaler, vous pourrez la récupérer de lundi à vendredi jusqu'à 15h45.

De manière générale : Distributeur parfois dysfonctionnel, ou pas assez approvisionné en raison de la très forte affluence dûe à son emplacement juste en face de la porte 6 du Soukl7add.

En toute honnêteté cependant, Attijariwafa bank reste une banque de référence avec des vigiles très polis, serviables, et compréhensifs en cas de problème, pas comme ailleurs où des comportements scandaleux sont hélas constatables.

À noter : les photos présentes sont celles d'une autre agence.",4,2024-09-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Manque effectif 1 personne qui bavarade avec c’est amis alors que on est 5 personne en attente plus gab ko mauvaise expérience,1,2025-03-13 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Bonne agence grâce à la bonne équipe,4,2019-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,Attente très longue et très lente…personnel désorganisé et indifférent !,2,2025-03-13 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,"Attijariwafa bank, le plus grand groupe bancaire et financier de la région marocaine, mais qui exploite les pauvres",2,2017-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,pas le meilleur service client,3,2022-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2025-03-13 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2024-10-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2021-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,3,2020-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,5,2020-03-14 21:22:17.375484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2017-03-15 21:22:17.375484,Attijariwafa Bank
agadir,Banque Populaire,"Agence souvent pleine de clients.
J utilise souvent son guichet automatique.",4,2022-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,attendre une heure raison réseau indisponible .,2,2022-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,pire agence bp !! attente interminable !! directeur toujours absent !!,1,2023-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,"Des employés incompétents d’une mollesse incomparables subhana lah le matin soit disant, anarchie et désordre pire sous absence d’un système de contrôle  le gardien de l’agence qui prend de l’argent pour faire passer des gens
Questions:
un petit pouvoir lui était donner par qui ?
et pourquoi les employés de l’agence ne disent rien vu que cela pâtit la réputation du BP",1,2023-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,Agence sans travail... toujours on doit attendre le responsable qui est absent,1,2024-07-16 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,"Très bonne agence, un très bon accueil.
Merci à Hasna pour sa gentillesse et son professionnalisme.",5,2025-03-13 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,Pire agence communication nulle pas de réponse f tel,1,2025-03-13 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,Mauvais service,1,2025-03-13 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,service  médiocre,1,2020-03-14 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,Mauvais service bl2akhas lmodira tgol wakhdin liha rza9ha mab9alha ghire drbni,1,2025-03-13 21:22:17.375484,Banque Populaire
agadir,Banque Populaire,L'académie Loutfi est très bonne et vous pouvez tout poser sur l'Allemagne et vous pouvez aussi très bien apprendre la langue allemande ❤️❤️🇩🇪 …,5,2023-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Très bel endroit ouvert,4,2021-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Téléphone Diro nmra ta3,1,2022-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Arrogance et manque d'appréciation envers le client👎👎 …,1,2019-03-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Petite banque,3,2020-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Mauvais service !!,1,2020-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,bien,5,2020-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,1,2024-05-17 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,4,2024-05-17 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,1,2025-03-13 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,1,2021-03-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,4,2019-03-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,4,2018-03-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Mauvaise service pas d'accés aux andécapés. Acceuille froid,2,2018-03-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,service nul,1,2024-08-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Service pas très bon!,2,2019-03-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,Service nul,1,2018-03-15 21:22:17.376484,Banque Populaire
agadir,Bank of Africa,Le service le plus lourd Des banques bmce et le personnel le moins efficace. Plus de 30 minutes pour faire un virement simple,1,2019-03-15 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Personnel accueillant,  gentil, j'y suis, j'y reste. Bmce...ma banque préférée",5,2022-03-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,2 jours consecutif et le gab hors ligne!,1,2025-03-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Les services très bien,3,2018-03-15 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Moyen à bon,3,2024-11-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,5,2024-12-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,5,2024-10-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,3,2025-03-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,1,2025-03-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,5,2025-03-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,4,2019-03-15 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,2,2018-03-15 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,No review text found,4,2017-03-15 21:22:17.376484,Bank of Africa
agadir,Other,"Les ATM de cette banque prélèvent des frais alors même que nous refusons la transactions de retrait
. J'ai refusé un retrait contenant des.fr1us de retrait top important, mais ils ont quand même procéder au retrait et aux prélèvement des frais. ATM à éviter !",1,2025-01-12 21:22:17.376484,Other
agadir,Other,"C'est la pire agence cih d'Agadir. Aujourd'hui je suis allée chercher une nouvelle carte bancaire chez la dame du bureau. C'était le pire traitement que j'ai vu de la part d'une agence bancaire. Elle a utilisé des mots très grossiers, et en plus de ça, elle parlait au téléphone alors que  j'était assis au bureau.",1,2025-03-13 21:22:17.376484,Other
agadir,Other,"Bien.aussi le personnel très bien.
Très bien organisée.
Un chef d agence aussi très sérieux.
Bon courage",5,2024-04-17 21:22:17.376484,Other
agadir,Other,"Le caissier a commis une erreur, j’ai contacté l agence par téléphone, au lieu de s excuser le responsable au téléphone était arrogant et il a sortie des expressions non professionnelles  et humiliantes, c est honteux de se porter de cette manière  en 2023, normalement ce genre de comportement est dépassé et la personne n’a clairement pas le niveau du poste qu’il occupe",1,2025-03-13 21:22:17.376484,Other
agadir,Other,"Servir et traiter avec les clients Zero, en particulier l'homme de sécurité et l'employé chauve, j'ai environ 870000dh, que je transférerai lundi dans une autre banque, je ne vous conseille pas sur cette banque😡 …",1,2025-03-13 21:22:17.376484,Other
agadir,Other,Nous avons étés bien accueilli,5,2024-09-14 21:22:17.376484,Other
agadir,Other,"Grand espace
Personnel aimable
Service express",5,2024-06-16 21:22:17.376484,Other
agadir,Other,"0 étoile. la dame au bureau. C’est le pire traitement que j’ai vu dans une agence bancaire. Elle a utilisé de très gros mots, elle parlait au téléphone pendant que j'étais assis au bureau, attendant qu'elle termine l'appel.",1,2024-12-13 21:22:17.376484,Other
agadir,Other,Pire service du tout. Je suis venu changer le numéro de téléphone de ma carte de crédit et ils m'ont dit qu'Internet ne fonctionnait pas. J'ai dû m'asseoir et attendre. Beaucoup de gens sont venus entre-temps et aucun d’entre eux n’a pu répondre à ses besoins.,1,2025-03-13 21:22:17.376484,Other
agadir,Other,"Mauvaise expérience
Le personnel est négligent et très lent
Le responsable déménage de la banque vers un lieu extérieur à celle-ci",1,2024-06-16 21:22:17.376484,Other
agadir,Other,Je ne recommande pas cet endroit,1,2025-03-13 21:22:17.376484,Other
agadir,Other,bien,4,2025-03-13 21:22:17.376484,Other
agadir,Other,No review text found,5,2024-12-13 21:22:17.376484,Other
agadir,Other,No review text found,1,2024-09-14 21:22:17.376484,Other
agadir,Other,No review text found,5,2023-03-14 21:22:17.376484,Other
agadir,Attijariwafa Bank,"Une nette amélioration dans l’accueil et la prise en charge des clients. L’équipe est désormais plus réactive, professionnelle et à l’écoute!",4,2025-03-13 21:22:17.376484,Attijariwafa Bank
agadir,Attijariwafa Bank,"Selon mon expérience, le service est de qualité et à l'écoute",5,2024-10-14 21:22:17.376484,Attijariwafa Bank
agadir,Attijariwafa Bank,"J’ai ouvert mon 1er compte dans cette agence et le service n’est plus ce qu’il était. On vous répond jamais au Tel, des promesses non tenues sur l’envoi de certains documents et un service catastrophique à l’agence…",1,2024-07-16 21:22:17.376484,Attijariwafa Bank
agadir,Attijariwafa Bank,Aucun rapport,1,2024-12-13 21:22:17.376484,Attijariwafa Bank
agadir,Attijariwafa Bank,Je reste debout un moment afin de récupérer ma carte bancaire.....,3,2025-03-13 21:22:17.376484,Attijariwafa Bank
agadir,Attijariwafa Bank,d'accord,5,2025-03-13 21:22:17.376484,Attijariwafa Bank
agadir,Attijariwafa Bank,No review text found,1,2025-03-13 21:22:17.376484,Attijariwafa Bank
agadir,Banque Populaire,Carte avalée argent débité et injoignable ! Des voleurs,1,2025-03-13 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,"DES arnaqueurs !!!!
La semaine dernière, j'ai essayé de retirer de l'argent, ils ne me l'ont pas donné, mais ils l'ont débité sur mon compte.
CE SONT DES arnaqueurs !!!
MAINTENANT D'ESPAGNE JE RÉCLAIME",1,2025-02-20 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,ATM avec frais de 33 MAD - pas cher,5,2024-10-14 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,doux,5,2019-03-15 21:22:17.376484,Banque Populaire
agadir,Banque Populaire,No review text found,2,2024-06-16 21:22:17.376484,Banque Populaire
agadir,Bank of Africa,Attitude hautaine du Mr a la caisse C’est inadmissible dans un établissement censé offrir un service client de qualité. Je ne recommande pas cette agence et je réfléchis sérieusement à changer d’établissement bancaire.,1,2025-01-12 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Service excellent,l'équipe fait preuve d'un grand professionnalisme.
J'ai particulièrement apprécié la disponibilité et la bienveillance  des conseillers",5,2024-10-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Depuis que j'ai ouvert mon compte, j'ai été constamment impressionné par la qualité de l'accueil, le professionnalisme du personnel, et l'efficacité des services offerts, toujours à l'écoute de mes besoins, les conseillers ne cessent pas d'offrir des conseils avisés et des solutions adaptées à mes attentes. Je la recommande vivement à toute personne à la recherche d'une banque soucieuse de la satisfaction de ses clients. Merci encore pour votre engagement et votre excellent travail.",5,2024-06-16 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"tres satisfais du travail proposé par l’agence, personnel chaleureux à l’accueil, serviable cherchent toujours des solutions pour résoudre les problèmes de ses clients
Top rien à dire 👌🏻 …",5,2024-06-16 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Très bon service assuré par le personnel d’un niveau très professionnel, client très satisfait de cette banque qui agit d’une manière qui vise de rendre l’expérience client tout simplement « agréable »
Merci beaucoup !",5,2024-06-16 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Ils tirent tous la tronche on a l'impression de les déranger.

La dame du bureau à gauche se prend pour je ne sais qui, avec regard méprisant, donne des ordres comme une enseignante d'un ton sec ‹‹ 3tini la carte!››
Brrr",2,2025-03-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"excellent service client, avec des solutions adaptées à vos besoins . vous êtes entre de bonnes mains",5,2024-06-16 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Service lent et mauvais traitement D’un employé de la caisse,1,2024-07-16 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Je quitte cette banque à cause de l accueil. Nul,1,2024-06-16 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"La dame a l accueil est très très désagréable et hautaine
Franchement jamais vu un tel accueil même dans l état civil on est mieux accueilli!!!",1,2023-03-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Mauvaise service nul de nul,1,2024-09-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Nouvelle agence, j' y été servi rapidement",4,2019-03-15 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Bien,3,2020-03-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Bon service,3,2025-03-13 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"Je souhaite partager mon expérience extrêmement positive avec Mme Basma Tammae au sein de BMCE Islane Agadir. Elle est incroyablement sympathique, serviable et surtout compétente. Votre professionnalisme a complètement changé mon opinion sur le service client au Maroc.
Elle vous fait vraiment sentir valorisé et respecté en tant que client – ​​fidèle à la devise « Le Client est un roi ». Elle a pris le temps de traiter toutes mes préoccupations avec patience et efficacité.",5,2024-10-14 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,"En dessous des standards, le personnel de l'accueil manque de professionnalisme, attente longue sans aucune raison logique, franchement mauvaise expérience, je ne recommande pas",1,2025-03-10 21:22:17.376484,Bank of Africa
agadir,Bank of Africa,Prestations au plus haut niveau et rapidité à répondre à mes demandes. Merci à tous les employés de l'agence Aslan Résidence du quartier Mohammadi pour le bon accueil et le sourire toujours merveilleux. Merci et je souhaite à tous du succès dans leurs tâches.,5,2024-06-16 21:22:17.376484,Bank of Africa
